9.00001	0.0009435	0.0009435	0.0009435	0	0	0.0028305	0.0009435	0.001887	0	0	0	0	0	0	0	0	0.001887	0.0009435	0	0	0	0
9.00002	0.000707625	0.000825562	0.0009435	0	0	0.0028305	0.0009435	0.00153319	0	0	0	0	0	0	0	0	0.001887	0.0009435	0	0	0	0.0009435
9.00003	0	0.000117937	0.000235875	0	0	0.00247669	0.000707625	0.000825562	0	0	0	0	0	0	0	0	0.00267325	0.0003145	0	0	0	0
9.00004	0	0	0	0	0	0.00165112	0	0.000117937	0	0	0	0	0	0	0	0	0.00204425	0.000629	0	0	0	0
9.00005	0	0	0	0	0	0.000235875	0	0	0	0	0	0	0	0	0	0	0.00267325	0.0003145	0	0	0	0
9.00007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204425	0	0	0	0	0
9.00008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267325	0	0	0	0	0.0009435
9.00009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204425	0.000629	0	0	0	0
9.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267325	0.0003145	0	0	0	0
9.00011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001258	0	0	0	0	0
9.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172975	0.000629	0.00047175	0	0	0
9.00014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001887	0.0003145	0.00047175	0	0	0
9.00015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001887	0	0	0	0	0
9.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001887	0	0	0	0	0.0009435
9.00017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001887	0	0	0	0	0
9.00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267325	0	0	0	0	0
9.0002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001258	0.000629	0.00047175	0	0	0
9.00021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002516	0.0003145	0.0009435	0	0	0
9.00022	0	0	0	0	0	0.000353812	0	0	0	0	0	0	0	0	0	0	0.001258	0.000629	0.00047175	0	0	0.0009435
9.00023	0	0	0	0	0	0.000825562	0	0	0	0	0	0	0	0	0	0	0.00172975	0.0009435	0	0	0	0
9.00025	0	0	0	0	0	0.000117937	0	0	0	0	0	0	0	0	0	0	0.001887	0.0009435	0.00047175	0	0	0
9.00026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001887	0.0009435	0.0009435	0	0	0.0009435
9.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001887	0.0003145	0.00047175	0	0	0
9.00028	0	0	0	0	0	0.000117937	0	0	0	0	0	0	0	0	0	0	0.001887	0	0	0	0	0.0009435
9.00029	0	0	0	0	0	0.000825562	0	0	0	0	0	0	0	0	0	0	0.001887	0	0	0	0	0
9.00031	0	0	0	0	0	0.0009435	0	0	0	0	0	0	0	0	0	0	0.001887	0	0	0	0	0
9.00032	0	0	0	0	0	0.0009435	0	0.000117937	0	0	0	0	0	0	0	0	0.001887	0.000629	0	0	0	0
9.00033	0	0	0	0	0	0.0009435	0	0.000825562	0	0	0	0	0	0	0	0	0.001887	0.0003145	0.00047175	0	0	0
9.00034	0	0	0	0	0	0.0009435	0	0.000353812	0	0	0	0	0	0	0	0	0.001887	0	0.00047175	0	0	0
9.00035	0	0	0	0	0	0.0009435	0	0	0	0	0	0	0	0	0	0	0.00267325	0	0	0	0	0
9.00037	0	0	0	0	0	0.00129731	0	0	0	0	0	0	0	0	0	0	0.00361675	0.000629	0	0	0	0
9.00038	0	0	0	0	0	0.00200494	0	0	0	0	0	0	0	0	0	0	0.00141525	0.0009435	0	0	0	0
9.00039	0	0	0	0	0	0.00271256	0	0.00117937	0	0	0	0	0	0	0	0	0.00172975	0.0003145	0	0	0	0
9.0004	0	0	0	0	0	0.00224081	0	0.00153319	0	0	0	0	0	0	0	0	0.001887	0	0	0	0	0
9.00041	0	0	0	0	0	0.001887	0.000235875	0.00106144	0	0	0	0	0	0	0	0	0.001887	0	0	0	0	0.0009435
9.00043	0	0	0	0	0	0.00200494	0.0009435	0.00176906	0	0	0	0	0	0	0	0	0.00267325	0	0.00047175	0	0	0
9.00044	0	0	0.000235875	0	0	0.00271256	0.000235875	0.00129731	0	0	0	0	0	0	0	0	0.001258	0.000629	0.0009435	0	0	0
9.00045	0.000235875	0	0.0009435	0	0	0.0028305	0.00047175	0.00129731	0	0	0	0	0	0	0	0	0.00172975	0.0003145	0.00047175	0	0	0
9.00046	0.0009435	0	0.000235875	0	0.00047175	0.00318431	0.00117937	0.00200494	0	0	0	0	0	0	0	0	0.00267325	0	0	0	0	0
9.00047	0.0009435	0	0.00047175	0.000353812	0.0009435	0.00389194	0.001887	0.00271256	0	0	0	0	0	0	0	0	0.0028305	0	0.00047175	0	0	0.0009435
9.00049	0.0009435	0	0.00141525	0.0009435	0.0009435	0.00459956	0.001887	0.00342019	0	0	0	0	0	0	0	0	0.00204425	0.000629	0.00047175	0	0	0
9.0005	0.00117937	0.000117937	0.0028305	0.0009435	0.0009435	0.00412781	0.0028305	0.003774	0	0	0	0	0	0	0	0	0.001887	0.0009435	0.0009435	0	0	0
9.00051	0.001887	0.000825562	0.00212287	0.0009435	0.0009435	0.00412781	0.003774	0.003774	0	0	0	0	0	0	0	0	0.001887	0.0003145	0.0009435	0	0	0
9.00052	0.00259462	0.0009435	0.00141525	0.000589687	0.0009435	0.00459956	0.003774	0.003774	0	0	0	0	0	0	0	0	0.001887	0	0	0	0	0
9.00053	0.00235875	0.0009435	0.0009435	0.000117937	0.0009435	0.00389194	0.00165112	0.003774	0	0	0	0	0	0	0	0	0.001887	0	0	0	0	0
9.00055	0.001887	0.0009435	0.0009435	0.000825562	0.0009435	0.003774	0.00141525	0.00342019	0	0	0	0	0	0	0	0	0.001887	0.000629	0	0	0	0
9.00056	0.001887	0.0009435	0.0009435	0.0009435	0.0009435	0.00342019	0.001887	0.0028305	0	0	0	0	0	0	0	0	0.00110075	0.0009435	0.00047175	0	0	0
9.00057	0.00047175	0.000353812	0.00047175	0.0009435	0.000707625	0.0028305	0.001887	0.0028305	0	0	0	0	0	0	0	0	0.002516	0.0003145	0.0009435	0	0	0
9.00058	0	0	0	0.000825562	0	0.0028305	0.00047175	0.00224081	0	0	0	0	0	0	0	0	0.0028305	0.000629	0.00047175	0	0	0
9.00059	0	0	0	0.000117937	0	0.00165112	0	0.00153319	0	0	0	0	0	0	0	0	0.001258	0.0009435	0	0	0	0
9.00061	0	0	0	0	0	0.0009435	0	0.000825562	0	0	0	0	0	0	0	0	0.00330225	0.0009435	0	0	0	0
9.00062	0	0	0	0	0	0.000825562	0	0.000117937	0	0	0	0	0	0	0	0	0.0022015	0.0003145	0	0	0	0
9.00063	0	0	0	0	0	0.000117937	0	0	0	0	0	0	0	0	0	0	0.00267325	0	0.00047175	0	0	0
9.00064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00204425	0	0.00047175	0	0	0.0009435
9.00065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110075	0	0	0	0	0.0009435
9.00067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172975	0	0.00047175	0	0	0
9.00068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001887	0.000629	0.0009435	0	0	0
9.00069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001887	0.0003145	0.00047175	0	0	0.0009435
9.0007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001887	0	0	0	0	0
9.00071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110075	0	0	0	0	0.0009435
9.00073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172975	0	0	0	0	0
9.00074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267325	0.000629	0	0	0	0.0009435
9.00075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001258	0.0009435	0	0	0	0
9.00076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009435	0.0003145	0	0	0	0
9.00077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009435	0.000629	0.00047175	0	0	0
9.00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009435	0.0003145	0.00047175	0	0	0
9.0008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172975	0.000629	0.00047175	0	0	0
9.00081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110075	0.0009435	0.00047175	0	0	0
9.00082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009435	0.0003145	0	0	0	0
9.00083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172975	0	0.00047175	0	0	0.0009435
9.00085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110075	0.000629	0.00047175	0	0	0
9.00086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009435	0.0009435	0.00047175	0	0	0
9.00087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009435	0.0003145	0.00047175	0	0	0
9.00088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172975	0	0	0	0	0.0009435
9.00089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001887	0	0.00047175	0	0	0
9.00091	0	0	0	0	0	0.000117937	0	0	0	0	0	0	0	0	0	0	0.001887	0	0.0009435	0	0	0
9.00092	0	0	0	0	0	0.000825562	0	0	0	0	0	0	0	0	0	0	0.00110075	0.000629	0.0009435	0	0	0
9.00093	0	0	0	0	0	0.000353812	0	0.000353812	0	0	0	0	0	0	0	0	0.0009435	0.0009435	0.00047175	0	0	0
9.00094	0	0	0	0	0	0.000353812	0	0.0009435	0	0	0	0	0	0	0	0	0.00172975	0.0003145	0	0	0	0
9.00095	0	0	0	0	0	0.0009435	0	0.0009435	0	0	0	0	0	0	0	0	0.001887	0	0.00047175	0	0	0
